,index,name,hash,added_lines,deleted_lines,modifications,old_path,new_path,change_type,nloc,complexity
660,660,NodeProbe.java,e2c6341898fa43b0e262ef031f267587050b8d0f,5,0,5,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1148,250
661,661,NodeProbe.java,85ad12275f5012ed77af4ac4b0921d95e74a7d8e,64,0,64,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1209,270
662,662,NodeProbe.java,6d6d1890425e0372debc3acc21f86dce7c08cf37,10,0,10,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1224,265
663,663,NodeProbe.java,836a30b17d5ab7d9b0c1f22be27c6469cbdf583b,4,0,4,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1224,273
664,664,NodeProbe.java,66d3428e3fe64851fa7587ee69b53e20bb7c09b5,1,0,1,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1225,274
665,665,NodeProbe.java,ee9e38b7dc20a3b98e5a68904be35d727ed9c09c,9,6,15,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1225,274
666,666,NodeProbe.java,e24da8f7faea0e764ab4653343085adf6edcd75f,2,2,4,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1225,274
667,667,NodeProbe.java,8b8a3f5b99fa7a8eefed14cd7e41b81773617046,21,12,33,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1232,267
668,668,NodeProbe.java,105fbb35db228aa47b7de079795d61e748ed8abc,2,3,5,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1231,267
669,669,NodeProbe.java,21448c50891642f95097a9e5ed0a3802bd90a877,5,0,5,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1238,277
670,670,NodeProbe.java,95d927d38fbb13bfdcfc8e5a7475eb3e44082aaa,2,2,4,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1238,277
671,671,NodeProbe.java,a4e1182816909761c98355b1079b2f9de8efc4bd,5,0,5,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1167,253
672,672,NodeProbe.java,30bb255ec9fb36ace2aab51474bd3bfb9bbd3bed,9,0,9,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1251,281
673,673,NodeProbe.java,9b47dd50fceb552acd3ca77cff88f4041511bf48,18,4,22,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1265,285
674,674,NodeProbe.java,fed476f9c049128674841d1c46b868979352b1a5,1,1,2,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1265,285
675,675,NodeProbe.java,774e59dc3d1e51b700413642416c202376bcb061,2,16,18,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1124,246
676,676,NodeProbe.java,54cbdd73c46f85113d947e702bec33ef43d59b8d,5,0,5,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1255,284
677,677,NodeProbe.java,d40ac784d3a8ddaf71a2df8b21745827392294cc,16,1,17,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1268,287
678,678,NodeProbe.java,a5d095e62ed459aefbc8c25e2bbcd46969a48eec,5,0,5,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1272,288
679,679,NodeProbe.java,9797511c56df4e9c7db964a6b83e67642df96c2d,3,1,4,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1273,288
680,680,NodeProbe.java,824cb768d2aa45e1889653ab2c98cc0bc63e594e,2,2,4,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1273,288
681,681,NodeProbe.java,979af884ee4ecef78a21c4bd58992d053256f8f0,10,0,10,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1281,290
682,682,NodeProbe.java,5115c106db198e684b47c614b237925c45c71da8,10,0,10,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1161,253
683,683,NodeProbe.java,6c6407411f4955967297331798e9d0c57644b311,11,2,13,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1169,254
684,684,NodeProbe.java,6bf5cf7f090eef853c02711bf4079b0f16748088,36,12,48,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1193,258
685,685,NodeProbe.java,d8a18f988f08de8504a45704632eff7f9494d82b,5,0,5,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1197,259
686,686,NodeProbe.java,fc3357a00e2b6e56d399f07c5b81a82780c1e143,13,0,13,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1337,300
687,687,NodeProbe.java,b2949439ec62077128103540e42570238520f4ee,6,6,12,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1231,267
688,688,NodeProbe.java,a6196a3a79b67dc6577747e591456328e57c314f,5,0,5,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1128,247
689,689,NodeProbe.java,5459c121d5d688ec1571dd72550bd6faaeb087eb,36,43,79,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1120,250
690,690,NodeProbe.java,1f72cc6197187abac5b1f70a19589dd4883e8d98,16,0,16,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1132,253
691,691,NodeProbe.java,f15c6b8c06c9588bd96615fabfc36b11857cd4bb,15,0,15,src/java/org/apache/cassandra/tools/NodeProbe.java,src/java/org/apache/cassandra/tools/NodeProbe.java,MODIFY,1145,255
692,692,SinglePartitionReadCommand.java,557bbbccb0eddc9f2ba6431b023b3ded253de056,17,12,29,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,350,63
693,693,SinglePartitionReadCommand.java,127f7c5844f938649de0f3a5dec630b3c5cda256,1,1,2,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,350,63
694,694,SinglePartitionReadCommand.java,5aa19cb68a7cbd95683db92a0c4bbcf47d4dcb23,3,1,4,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,637,141
695,695,SinglePartitionReadCommand.java,fd74a03602421ca07b6b1087803c54577adae4dd,1,1,2,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,641,142
696,696,SinglePartitionReadCommand.java,4fb559b58a8a8419e91a786e44f25f6506f4d037,4,4,8,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,641,142
697,697,SinglePartitionReadCommand.java,2f41243191c381193a3bf6ec3730ff6555325d06,6,12,18,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,635,140
698,698,SinglePartitionReadCommand.java,b11fba750c610de5e97acba070cc571cf0a96416,83,61,144,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,646,140
699,699,SinglePartitionReadCommand.java,4b27287cd93088148d85d1a6ec9df34601f0c741,16,12,28,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,649,140
700,700,SinglePartitionReadCommand.java,b2d8e88217d0532d54cba0cfae8ab6951df66f35,3,3,6,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,653,142
701,701,SinglePartitionReadCommand.java,86ba227477b9f8595eb610ecaf950cfbc29dd36b,33,0,33,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,650,145
702,702,SinglePartitionReadCommand.java,57ead56f3bf03775ecc199de91477610d15c4a44,1,1,2,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,650,145
703,703,SinglePartitionReadCommand.java,fbd287ad2ed09190dd9c6e152b82215e81020847,1,1,2,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,650,144
704,704,SinglePartitionReadCommand.java,087264f29c309ed0b2a18cc20b79016a05847f1c,0,1,1,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,658,143
705,705,SinglePartitionReadCommand.java,4205011c0fb92bfb6a7456ab620f5d6b40cb9160,14,0,14,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,671,144
706,706,SinglePartitionReadCommand.java,aa83c942a51323d4a38bc023979ba70801c875b3,4,4,8,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,671,144
707,707,SinglePartitionReadCommand.java,f2d5cd0f7e269ac6e048c8cdcf275db69591940e,30,4,34,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,683,147
708,708,SinglePartitionReadCommand.java,ec604875886a5790b627f0fa22cea4fca34532dd,5,1,6,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,652,145
709,709,SinglePartitionReadCommand.java,eace9aaddfdd0059f52b1eb9b6902f999f04a447,5,1,6,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,685,148
710,710,SinglePartitionReadCommand.java,21d8a7d3bd5b9ec49f486c3c7a816939c4040686,8,8,16,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,652,145
711,711,SinglePartitionReadCommand.java,e0adc166a33033c9d2668547803a1e034c2c2494,4,3,7,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,686,148
712,712,SinglePartitionReadCommand.java,84b1725fb4c4cba4fdb94f2abdb66656a4c66ae1,2,2,4,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,686,148
713,713,SinglePartitionReadCommand.java,f55cb88ab595ccb941ebb4a088ab90f860f463d5,2,2,4,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,686,148
714,714,SinglePartitionReadCommand.java,2d6fd782465395d54d8958e2da8a5c8744a81942,4,7,11,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,650,144
715,715,SinglePartitionReadCommand.java,5e130209d38cd7e483d025d798895afe21f2a6bd,4,7,11,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,650,144
716,716,SinglePartitionReadCommand.java,e22cb278b63a6ee5f03c7213071d07fd3b198659,56,18,74,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,673,146
717,717,SinglePartitionReadCommand.java,7251c9559805d83423ca5ddbe4f955ce668c3d9a,28,2,30,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,694,149
718,718,SinglePartitionReadCommand.java,336baebadcd6114ad961ca1027474499e15ae42a,2,1,3,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,710,153
719,719,SinglePartitionReadCommand.java,7f297bcf8aced983cbc9c4103d0ebefc1789f0dd,158,22,180,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,824,158
720,720,SinglePartitionReadCommand.java,68bdf45477417c97fa6ed3840eee39b8390fd678,7,2,9,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,827,158
721,721,SinglePartitionReadCommand.java,68a67469f8b25534d086b29b8fe0fa4ec3f9d1ec,5,0,5,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,831,159
722,722,SinglePartitionReadCommand.java,5e969e9cfd7e776dadeb51d1003bbfe79544ca08,61,15,76,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,866,159
723,723,SinglePartitionReadCommand.java,a03424ef95559c9df2bb7f86e1ac1edca1436058,2,2,4,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,901,162
724,724,SinglePartitionReadCommand.java,092915ad19d25c1ba93f7968210b88fb6e4b9180,46,57,103,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,855,155
725,725,SinglePartitionReadCommand.java,dd255ffa07d0263521a1ca863fc2192db19bc04c,5,0,5,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,859,156
726,726,SinglePartitionReadCommand.java,e2ecdf268a82fa3ac0f4c9fe77ab35bca33cc72a,0,28,28,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,MODIFY,838,151
727,727,MessagingService.java,557bbbccb0eddc9f2ba6431b023b3ded253de056,7,2,9,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,929,159
728,728,MessagingService.java,852a8babd4bafe26de91049cec37ffe6fb33cacb,0,1,1,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,878,147
729,729,MessagingService.java,c8493c41ec7acda6b38c18218633301115e98b19,6,0,6,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,899,156
730,730,MessagingService.java,94c361d1a7a63490f1b66f5b10e02579516c5eae,16,4,20,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,910,160
731,731,MessagingService.java,c9ef25fd81501005b6484baf064081efc557f3f4,30,7,37,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,976,170
732,732,MessagingService.java,dbf6e62c382d62f9c1727ecf5afb90d131a81775,5,3,8,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,912,160
733,733,MessagingService.java,66d3428e3fe64851fa7587ee69b53e20bb7c09b5,27,0,27,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,1001,176
734,734,MessagingService.java,f3b7599e3b615f26cc81affa97569f6a7395cccc,3,0,3,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,954,165
735,735,MessagingService.java,04afa2bf52ce6f5a534323678defd625dca67336,3,0,3,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,1004,176
736,736,MessagingService.java,2811f15bc9117fed4fb38de490d25d68df4e85b7,10,2,12,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,885,148
737,737,MessagingService.java,7751588f7715386db0a92bfc4b5db9f151e15133,5,0,5,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,1015,178
738,738,MessagingService.java,fbd287ad2ed09190dd9c6e152b82215e81020847,3,3,6,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,961,166
739,739,MessagingService.java,dc9ed463417aa8028e77e91718e4f3d6ea563210,2,0,2,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,1016,178
740,740,MessagingService.java,465def8e295b453dc22430dc4bb7039f6921151e,10,0,10,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,967,169
741,741,MessagingService.java,b188e0826e6b9a14d137b9497bb63dec875f6c83,10,0,10,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,1017,180
742,742,MessagingService.java,9797511c56df4e9c7db964a6b83e67642df96c2d,96,13,109,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,1104,195
743,743,MessagingService.java,39df31a06a35b221f55f17ed20947a1a2e33ee1a,3,1,4,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,1106,195
744,744,MessagingService.java,68d252663537c9eb014501b342b52bbfa3848ba3,4,2,6,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,1108,195
745,745,MessagingService.java,8af61ac311b8b6e8bbff410f5f0e29bc73ca8daa,2,2,4,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,1108,195
746,746,MessagingService.java,77924b37c9bd28af8bfdc77edc9c7d6717c8085d,2,2,4,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,919,161
747,747,MessagingService.java,d43b9ce5092f8879a1a66afebab74d86e9e127fb,108,16,124,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,1163,209
748,748,MessagingService.java,be6e6ea662b7da556a9e4ba5fd402b7451bdde10,2,1,3,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,920,162
749,749,MessagingService.java,9d9a1a12248eb37affd0cb131c8aa4f658c3bcc9,22,22,44,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,1164,210
750,750,MessagingService.java,1ae84195116eb346522c59042df8a2156a3f19f0,17,6,23,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,976,171
751,751,MessagingService.java,1dcb3131a4d7417634551456f1fe3f519fa17fd0,16,1,17,src/java/org/apache/cassandra/net/MessagingService.java,src/java/org/apache/cassandra/net/MessagingService.java,MODIFY,989,174
